include	namespace	category	chapter	source	states	tag	x	y	z
	World		70	both	ArchiveBox_Collected	World.Desert_StormWall.AqueducArchives	26098	47323	3709
	World	door/gate		census		World.Desert_StormWall.AqueducMetaDoor	30672	38778	3158
	World	energy		census		World.Desert_StormWall.AqueducRelayB	31595	42528	3959
	World	energy		census		World.Desert_StormWall.AqueducRelayC	31275	42595	3959
	World	energy		census		World.Desert_StormWall.AqueducRelayD	30931	42659	3959
Y	World	sitspot	70	both	SitSpot_Discovered	World.Desert_StormWall.AqueducSitSpot	25985	48612	4160
	World			census		World.Desert_StormWall.BatteryPylons	31820	42479	3759
	World			census		World.Desert_StormWall.BuriedReinetoA	37106	48856	927
	World			census		World.Desert_StormWall.ControlRoomBatteryA	30560	39508	3150
	World			census		World.Desert_StormWall.ControlRoomBatteryB	28787	39490	3156
	World			census		World.Desert_StormWall.ControlRoomBatteryC	28402	38480	3159
	World	door/gate		census		World.Desert_StormWall.ControlRoomDoor	25524	42827	2760
	World	door/gate		census		World.Desert_StormWall.ControlRoomDoorAPlateBattery	28322	38866	3760
	World	door/gate		census		World.Desert_StormWall.ControlRoomDoorButtonBattery	25731	42666	2653
	World	door/gate	30	both	Energy_Activated	World.Desert_StormWall.ControlRoomLeverA	30333	39486	3159
	World	door/gate	50	both	Energy_Activated	World.Desert_StormWall.ControlRoomLeverB	28906	39565	3158
	World	door/gate	50	both	Energy_Activated	World.Desert_StormWall.ControlRoomLeverC	28524	38457	3159
	World			census		World.Desert_StormWall.Desert_StormWallEndStartTargetPoint	29930	42146	2105
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated	World.Desert_StormWall.DoorCamera	26461	47478	2359
	World	door/gate		census		World.Desert_StormWall.DoorToTunnelEden	30828	47345	-687
	World	door/gate		census		World.Desert_StormWall.EnergyDoorCBattery	26683	47930	2359
	World	door/gate		census		World.Desert_StormWall.EnergyDoorEndTowerB	26193	47523	1560
	World	door/gate		census		World.Desert_StormWall.EnergyDoorEndTowerC	26200	47527	2370
	World			census		World.Desert_StormWall.InsideControlRoomAqueduc	29745	38792	3159
	World			census		World.Desert_StormWall.InterludeAqueducNefle	29669	38880	3187
	World			census		World.Desert_StormWall.LampB	28818	39504	3436
	World			census		World.Desert_StormWall.LampD	28453	38515	3426
	World	door/gate	50	both	Energy_Activated	World.Desert_StormWall.LeverInsideControlRoom	28461	38852	3759
	World			census		World.Desert_StormWall.LoadArea	19188	29745	599
	World			census		World.Desert_StormWall.LoadArea1	26307	41687	959
	World			census		World.Desert_StormWall.LoadArea2	15630	43004	624
	World		30	both	LocationNotifier_Discovered	World.Desert_StormWall.LocationNotifier	29412	39997	1163
	World		30	both	LocationNotifier_Discovered	World.Desert_StormWall.LocationNotifierTower	26175	48763	5105
	World		30	both	MushroomBrown_Collected	World.Desert_StormWall.MushroomB	35747	48894	754
	World		30	both	MushroomGreen_Collected	World.Desert_StormWall.MushroomC	37209	48688	899
	World	door/gate		census		World.Desert_StormWall.OrbitalPodDoorA	17021	45688	735
	World			census		World.Desert_StormWall.OutsideAqueduc	28877	36324	959
	World	door/gate		census		World.Desert_StormWall.PlateDoorSallBattery	-18615	-12091	-28388
	World		70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Desert_StormWall.PressurePlateA	25419	42415	2659
	World	door/gate		census		World.Desert_StormWall.RampControlRoomDoorA	28420	39014	3159
	World	energy	50	both	Energy_Activated	World.Desert_StormWall.RelayCardAccessA	31569	42398	3959
	World	energy	70	both	Energy_Activated	World.Desert_StormWall.RelayCardAccessB	31251	42472	3959
	World	energy	70	both	Energy_Activated	World.Desert_StormWall.RelayCardAccessD	30916	42532	3959
	World	energy		census		World.Desert_StormWall.RelayFork	31811	42304	3759
	World			census		World.Desert_StormWall.SandwitchControlRoomTopInterlude	30769	41919	3759
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapAF	32953	41073	959
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapC	26250	43097	959
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapControlRoomA	29869	38261	3257
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapControlRoomB	29545	38317	3260
Y	World	scrap		census		World.Desert_StormWall.ScrapJ	25211	43145	3741
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapP	24980	39491	2659
Y	World	scrap		census		World.Desert_StormWall.ScrapPodA	17139	48322	339
Y	World	scrap		census		World.Desert_StormWall.ScrapPodB	17345	49339	380
Y	World	scrap		census		World.Desert_StormWall.ScrapPodC	17313	47928	323
Y	World	scrap		census		World.Desert_StormWall.ScrapSpaceShipA	25051	50852	797
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapT	25339	43302	3431
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.ScrapX	26580	39780	1067
Y	World	scrap		census		World.Desert_StormWall.ScrapZ	8218	46346	358
Y	World	scrap		census		World.Desert_StormWall.Scrap_01	32495	48231	1159
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_02	28689	40049	2565
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_03	29822	38252	3760
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_139	25508	43431	2864
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_168	28677	42745	3162
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_176	26573	47571	3661
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_178	30609	45597	1229
Y	World	scrap		census		World.Desert_StormWall.Scrap_183	17144	46039	342
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_198	27134	47011	4267
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_22	27823	38603	3164
Y	World	scrap		census		World.Desert_StormWall.Scrap_27	14779	46512	326
Y	World	scrap		census		World.Desert_StormWall.Scrap_37	18850	43497	720
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_48	25671	44006	2802
Y	World	scrap		census		World.Desert_StormWall.Scrap_65	12556	43514	684
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_68	32174	44924	1275
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_77	28045	39789	1183
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_87	23639	48075	2011
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_StormWall.Scrap_97	26140	47715	3652
Y	World	collectible	50	both	SmallRadio_Discovered	World.Desert_StormWall.SmallRadio	28797	38174	3253
	World			census		World.Desert_StormWall.SpaceShipGrappableShieldA	25246	50735	900
Y	World		70	both	ToasterBox_Collected|ToasterBox_Hacked	World.Desert_StormWall.ToasterBox	25549	43243	2759
	World			census		World.Desert_StormWall.TowerTopLadder	27107	47744	3559
	World			census		World.Desert_StormWall.TowerTopLadderBattery	27072	46914	3559
	World	door/gate	70	both	Energy_Activated	World.Desert_StormWall.TowerTopLadderLever	27071	47058	3559
N	World	ambient		census		World.Desert_StormWall.WorldDialogueStomWall	30758	47034	-502
N	World	ambient		census		World.Desert_StormWall.WorldDialogue_01	17059	46915	408
N	World	ambient		census		World.Desert_StormWall.WorldDialogue_14	26618	39552	3163
N	World	ambient		census		World.Desert_StormWall.WorldDialogue_27	24286	48135	945
N	World	ambient		census		World.Desert_StormWall.WorldDialogue_57	29506	39491	3268
N	World	ambient		census		World.Desert_StormWall.WorldDialogue_65	23990	48211	1912
	World			census		World.Desert_StormWall.lampA	30344	39519	3454
	World	door/gate	30	both	GrappableDoor_Broken	World.Desert_TutoRuinCable.Door	25074	20040	-505
	World	door/gate	30	both	Energy_Activated	World.Desert_TutoRuinCable.DoorButton	26279	19715	-933
	World	door/gate		census		World.Desert_TutoRuinCable.DoorButtonBattery	26250	19563	-953
	World			census		World.Desert_TutoRuinCable.EntranceTPLookIn	24960	22452	-946
	World			census		World.Desert_TutoRuinCable.LoadArea	26259	22831	-946
Y	World	scrap		census		World.Desert_TutoRuinCable.ScrapAZ	23785	23718	19
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_TutoRuinCable.Scrap_01	25310	19991	-980
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_TutoRuinCable.Scrap_116	25364	19079	-411
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_TutoRuinCable.Scrap_191	24944	18756	-699
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_TutoRuinCable.SmallScrapC	25305	19549	284
	World	door/gate		census		World.Desert_TutoRuinCable.TutoRuin_Door_02	26287	19908	-927
N	World	ambient		census		World.Desert_TutoRuinCable.WorldDialogueSiloRuin	25943	20414	-817
N	World	ambient		census		World.Desert_TutoRuinCable.WorldDialogue_18	25285	19363	418
	World	jammer	30	both	Energy_Activated	World.Desert_TutoRuinJammerScan.Button	14349	71631	595
	World	jammer		census		World.Desert_TutoRuinJammerScan.Door	14412	70799	586
	World	jammer		census		World.Desert_TutoRuinJammerScan.EntranceTPLookIn	16306	69316	466
	World	jammer	30	both	GrappableDoor_Broken	World.Desert_TutoRuinJammerScan.GrappableDoor	14810	71480	615
Y	World	jammer	30	both	Jammer_Broken	World.Desert_TutoRuinJammerScan.JammerA	15656	71565	1095
	World	jammer		census		World.Desert_TutoRuinJammerScan.LoadArea	19028	68817	845
	World	jammer	30	both	SWTeaser_Triggered	World.Desert_TutoRuinJammerScan.SandwitchTeaserA	14716	71084	595
	World	scrap	30	both	ScrapMetal_Collected	World.Desert_TutoRuinJammerScan.Scrap_TutoRuinJammerScan_A	15780	71591	646
Y	World	jammer	90	both	ToasterBox_Collected|ToasterBox_Hacked	World.Desert_TutoRuinJammerScan.ToasterBox	15842	69261	600
	World	jammer		census		World.Desert_TutoRuinJammerScan.battery	14476	71779	595
	World			census		World.Desert_TutoRuinZipline.EntranceLookIn	67280	430	2136
Y	World	scrap		census		World.Desert_TutoRuinZipline.ScrapA	64872	-1060	3024
N	World	ambient		census		World.Desert_TutoRuinZipline.WorldDialogue_44	65290	-677	2996
N	World	ambient		census		World.Desert_TutoRuinZipline.WorldDialogue_65	66837	4502	2109
	World			census		World.Eden.ConsoleTP	-75958	-151054	3135
	World		90	both	LoadCheckPointTrigger_Triggerd	World.Eden.ControlRoom_LCP	-74680	-148140	-10390
	World			census		World.Eden.ControlRoom_TP	-74270	-148150	-10430
	World	jammer		census		World.Eden.DummyJammer	-74260	-108000	-6150
	World			census		World.Eden.EdenTarget	-76095	-185753	61
	World			census		World.Eden.ElevatorBridge	-74200	-153700	1250
	World		90	both	Energy_Activated|Energy_Deactivated	World.Eden.ElevatorBridgePlate	-74199	-153989	1230
	World			census		World.Eden.ElevatorBridgePlateBattery	-73861	-153679	1230
	World			census		World.Eden.ElevatorDown	-74260	-151470	-13030
N	World	ambient		census		World.Eden.ElevatorStartSelfTalk	-74002	-152223	1411
	World		90	both	LoadCheckPointTrigger_Triggerd	World.Eden.ElevatorUp_LCP	-74210	-154600	1300
	World			census		World.Eden.ElevatorUp_TP	-74220	-156400	1163
	World	door/gate		census		World.Eden.EndMetaDoorInteract	-75558	-147569	-10329
	World			census		World.Eden.EntranceTP	-84348	-165051	158
	World	door/gate		census		World.Eden.EscapeDoor	-74267	-147165	-10433
	World	door/gate		census		World.Eden.EscapePodButton	-74219	-145988	-10432
Y	World	sitspot		census		World.Eden.GaranceGraveSitSpot	-74472	-156403	1165
	World			census		World.Eden.GaranceGrave_TP	-74270	-161810	1653
	World		90	both	LoadCheckPointTrigger_Triggerd	World.Eden.GaranceShip_LCP	-74110	-169920	2410
	World			census		World.Eden.GaranceShip_TP	-74110	-172180	2020
	World			census		World.Eden.KeaRoseFrontTaraask	-75842	-185659	61
	World			census		World.Eden.RotatingLampA	-75073	-147556	-9928
	World			census		World.Eden.RotatingLampB	-73452	-147539	-9927
	World			census		World.Eden.RotatingLampC	-73706	-151849	-12379
	World			census		World.Eden.RotatingLampD	-74699	-151851	-12388
	World			census		World.Eden.SaugeInsideCapsule	-74329	-145197	-11430
	World	door/gate	90	both	Energy_Activated	World.Eden.SelfDestructButton	-73336	-147460	-10433
	World	door/gate		census		World.Eden.SelfDestructButtonBattery	-72268	-147559	-10433
N	World	ambient		census		World.Eden.SelfTalkGaranceAfterGrave	-74478	-156150	1278
	World			census		World.Eden.TaraaskInsideTP	-75745	-145831	6535
	World			census		World.Eden.TunelEntranceLookToEdenTP	-75935	-185528	60
	World			census		World.Eden.TurbineA	-96180	-135330	2660
N	World	ambient		census		World.Eden.WorldDialogue_01	-73455	-160275	1668
	World			census		World.Eden_StormRuin.EntranceTPLookIn	-162903	-155777	-6078
	World			census		World.Eden_StormRuin.StormLightsTrigger	-162588	-155655	-5056
N	World	ambient		census		World.Geocarriere_Hidden_Cache.DialogueScene	21875	-18158	2096
	World	door/gate		census		World.Geocarriere_Hidden_Cache.Door	21956	-18202	2100
Y	World	sitspot	90	both	SitSpot_Discovered	World.Geocarriere_Hidden_Cache.SitSpot	21392	-17953	2144
	World			census		World.Guarrigue.DirectionSignRoundaboutVillageA	55289	-22115	-302
N	World	ambient		census		World.Guarrigue.EnterOWMusicTrigger	70122	-41532	1510
	World			census		World.Guarrigue.InFrontOfVillage_LoadArea	63892	-24719	625
	World			census		World.Guarrigue.LoadArea	83052	2400	57
	World			census		World.Guarrigue.LoadArea1	47974	-15556	42
	World			census		World.Guarrigue.SignsHint_01	64496	-26794	737
Y	World	vanjump	30	both	VanJump_Triggered	World.Guarrigue.VanJump6	70285	-25275	1007
	World	collectible		census		World.Guarrigue_CollectibleRuinA.Collectible_CollectibleRuin06	74928	-26032	69
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_CollectibleRuinA.SmallScrapA	76337	-27219	764
	World	collectible		census		World.Guarrigue_CollectibleRuinA.WorldDialogue_13	76366	-27182	2889
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.EntranceTPLookIn	64037	-10638	61
	World	door/gate	30	both	GrappableDoor_Broken	World.Guarrigue_RuinGrappleDoor.GrappleDoor_TutoRuin01	65065	-9987	245
Y	World	jammer	30	both	Jammer_Broken	World.Guarrigue_RuinGrappleDoor.Jammer	102563	-47227	4110
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.LoadArea	62315	-12940	63
	World	door/gate	30	both	LocationNotifier_Discovered	World.Guarrigue_RuinGrappleDoor.LocationNotifier	65456	-9809	1367
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_RuinGrappleDoor.Scrap_110	65386	-10339	1471
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_RuinGrappleDoor.Scrap_36	65016	-10765	1501
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_RuinGrappleDoor.Scrap_79	64669	-8932	-148
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_RuinGrappleDoor.SmallScrapA	64946	-9069	-6
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.ToasterBox	65490	-9435	662
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.WorldDialogueTagStorage	66530	-8405	214
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.WorldDialogue_11	65901	-9363	304
	World	door/gate		census		World.Guarrigue_RuinGrappleDoor.WorldDialogue_20	64820	-10216	1502
Y	World	scrap		census		World.Guarrigue_RuinMain.FMR_Scrap_03	55970	-36022	3634
Y	World	scrap		census		World.Guarrigue_RuinMain.FMR_Scrap_06	56104	-36083	2359
Y	World	scrap		census		World.Guarrigue_RuinMain.FMR_Scrap_07	55940	-38480	3210
Y	World	scrap		census		World.Guarrigue_RuinMain.FRM_Scrap_02	55360	-35230	2960
	World			census		World.Guarrigue_RuinMain.LoadArea	56413	-32810	2574
	World		90	both	LocationNotifier_Discovered	World.Guarrigue_RuinMain.LocationNotifier	57998	-36754	3403
	World		90	both	LocationNotifier_Discovered	World.Guarrigue_RuinMain.LocationNotifierPassage	52851	-48927	3052
	World		70	both	LocationNotifier_Discovered	World.Guarrigue_RuinMain.LocationNotifierSouterrain	85542	-54331	-30897
Y	World	scrap	30	both	ScrapMetal_Collected	World.Guarrigue_RuinMain.Scrap_115	65800	-9756	767
Y	World	scrap		census		World.Guarrigue_RuinMain.SmallScrapC	60556	-36933	3780
Y	World	scrap		census		World.Guarrigue_RuinMain.SmallScrapH	58908	-34999	2915
	World	door/gate		census		World.Guarrigue_RuinMain.TPDoorUndergroundPlate	65531	-44690	-31676
	World	door/gate		census		World.Guarrigue_RuinMain.TPDoorUndergroundPlateBattery	65093	-44216	-31676
	World	door/gate		census		World.Guarrigue_RuinMain.UndergroundDoorB	55830	-35715	2358
	World	door/gate		census		World.Guarrigue_RuinMain.UndergroundTPDoorA	65003	-44687	-31675
N	World	ambient		census		World.Guarrigue_RuinMain.WorldDialogue_34	59438	-35232	2695
N	World	ambient		census		World.Guarrigue_RuinMain.WorldDialogue_35	49175	-47538	2552
N	World	ambient		census		World.Guarrigue_RuinMain.WorldDialogue_51	56754	-36574	3983
	World		30	both	Energy_Activated	World.Guarrigue_WaterPump.AccessCardTerminal	45082	-36340	1429
	World			census		World.Guarrigue_WaterPump.LoadArea	47630	-33670	620
	World		30	both	LocationNotifier_Discovered	World.Guarrigue_WaterPump.LocationNotifier	45068	-36586	810
	World	door/gate		census		World.Guarrigue_WaterPump.PumpButtonBattery	45047	-36498	1430
	World	energy		census		World.Guarrigue_WaterPump.PumpPlug	44977	-36279	1128
N	World	ambient		census		World.Guarrigue_WaterPump.WorldDialogue_56	45100	-35994	453
	World		30	history	Common_Done	World.MetaNefleA.AntennaTutorialStarted			
	World			census		World.MetaNefleA.MetaNefle6	69562	-44657	821231
	World			census		World.MetaNefleA.NefleTutoCable	0	0	0
	World			census		World.MetaNefleA.NefleTutoZipline	66605	-47401	772878
	World			census		World.MetaNefleA.TriggerTutoAntennaA	159100	-278350	-39550
	World			census		World.MetaNefleA.TriggerTutoCableA	162350	-278350	-39550
	World			census		World.MetaNefleA.TriggerTutoGrappleA	159900	-278350	-39550
	World			census		World.MetaNefleA.TriggerTutoHackA	161500	-278350	-39550
	World			census		World.MetaNefleA.TriggerTutoZiplineA	160700	-278350	-39550
	World			census		World.MetaNefleA.VanSpawnPoint_ZiplineTutorial	70892	-46451	773287
	World			census		World.MetaNefleA.VanToSaugeTriggerA	71294	-40227	620286
	World			census		World.MetaNefleA.VanToSaugeTriggerB	71296	-42774	665067
	World			census		World.MetaNefleA.VanToSaugeTriggerC	71034	-43844	-158472
	World	door/gate		census		World.MetaNefleAntenna.AndGateA	74656	-40768	622510
	World			census		World.MetaNefleAntenna.AntennaMarkTuto	23700	-133000	622400
	World			census		World.MetaNefleAntenna.AntennaTutorialBox	24472	-94229	622600
	World			census		World.MetaNefleAntenna.BallToScan	73394	-41375	622779
	World			census		World.MetaNefleAntenna.Battery	66450	-45300	622350
	World			census		World.MetaNefleAntenna.BatteryB	74555	-41845	622610
	World			census		World.MetaNefleAntenna.BatteryC	74556	-43681	622460
	World	jammer		census		World.MetaNefleAntenna.DialogueScene_Nefle_TutoJammer	22584	-38655	622750
	World	door/gate		census		World.MetaNefleAntenna.Door	73150	-41260	622750
	World			census		World.MetaNefleAntenna.EquipAntennaTutorial	23599	-41546	622710
	World	door/gate		census		World.MetaNefleAntenna.ExitDoorAntennaTutorial	23580	-130308	622350
	World			census		World.MetaNefleAntenna.F	74568	-42475	622610
	World	jammer		census		World.MetaNefleAntenna.JammerANoDM	73084	-40571	623458
	World	door/gate		census		World.MetaNefleAntenna.LeverE	74571	-41404	622610
	World	door/gate		census		World.MetaNefleAntenna.MetaDoorB	22267	-38430	622748
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever1	24350	-131040	622400
	World	door/gate	30	both	Energy_Activated	World.MetaNefleAntenna.MysteryLever10	23550	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever11	23350	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever12	23150	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever13	22950	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever14	22750	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever2	24150	-131040	622400
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever3	23050	-131040	622400
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever4	22850	-131040	622400
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever5	22650	-131040	622400
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever6	24350	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever7	24150	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever8	23950	-131040	623055
	World	door/gate		census		World.MetaNefleAntenna.MysteryLever9	23750	-131040	623055
	World			census		World.MetaNefleAntenna.ReverserA	74748	-42374	622634
Y	World	scrap	30	both	ScrapMetal_Collected	World.MetaNefleAntenna.ScrapA	23164	-92766	622560
Y	World	scrap	30	both	ScrapMetal_Collected	World.MetaNefleAntenna.ScrapB	24919	-88699	622548
	World			census		World.MetaNefleAntenna.SpawnPart3	23700	-133800	622350
	World			census		World.MetaNefleAntenna.TargetPointA	23596	-41601	622360
	World			census		World.MetaNefleAntenna.TargetPointB	22656	-38748	622760
	World	jammer	30	both	Jammer_Broken	World.MetaNefleAntenna.TutoJammer	28907	-45705	623750
	World	door/gate		census		World.MetaNefleAntenna.TutoLeversBattery	23700	-131200	622000
	World			census		World.MetaNefleAntenna.TutoPart2Spawn	24152	-83879	622350
	World	door/gate		census		World.MetaNefleAntenna.VehiculeDoor	65950	-45000	622360
	World			census		World.MetaNefleAntenna.VehiculePlate	65950	-45650	622350
	World		50	both	AccessCard_Collected	World.MetaNefleAqueduc.AccessCodeAqueducA	30450	41200	631518
	World	door/gate		census		World.MetaNefleAqueduc.MetaDoorA	30050	38850	630958
	World		50	both	SWTeaser_Triggered	World.MetaNefleAqueduc.SandwitchTeaserMetaNefle	30304	41423	630959
	World		50	both	AccessCard_Collected	World.MetaNefleCliff.AccessCodeCliff	84594	30720	630422
	World			census		World.MetaNefleCliff.BatteryA	86200	32300	630535
	World			census		World.MetaNefleCliff.BatteryB	86100	33900	629634
	World			census		World.MetaNefleCliff.BatteryC	87530	32580	629645
	World			census		World.MetaNefleCliff.BatteryD	86740	31007	630300
	World	door/gate	50	both	GrappableDoor_Broken	World.MetaNefleCliff.BreakableDoorA	85001	34000	629634
	World			census		World.MetaNefleCliff.BridgeA	86400	32250	630535
	World			census		World.MetaNefleCliff.BridgeB	85900	30100	630535
	World			census		World.MetaNefleCliff.BridgeC	85923	29839	630535
	World			census		World.MetaNefleCliff.DarkMetaSpaceReactTrigger	84895	32587	674072
	World	door/gate		census		World.MetaNefleCliff.DoorA	86952	34148	629640
	World	energy	50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.MetaNefleCliff.EnergyPlateA	87156	33292	629630
	World	energy	50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.MetaNefleCliff.EnergyPlateB	85270	33550	629640
	World			census		World.MetaNefleCliff.ForkA	85900	32300	630535
	World			census		World.MetaNefleCliff.ForkB	85700	33200	629634
	World	energy		census		World.MetaNefleCliff.LadderEnergyA	85960	33107	630530
	World	energy		census		World.MetaNefleCliff.LadderEnergyB	86730	32803	630530
	World	door/gate	50	both	Energy_Activated	World.MetaNefleCliff.LeverD	86768	30846	630300
	World	door/gate		census		World.MetaNefleCliff.MetaDoorA	84973	32538	630232
	World			census		World.MetaNefleCliff.NefleWorkingMetaNefleCliffA	85460	32320	630230
	World			census		World.MetaNefleCliff.ReverserA	86000	30800	630858
	World			census		World.MetaNefleCliff.ReverserB	85870	30710	630860
	World			census		World.MetaNefleCliff.SaugeTargetPointMetaNefleCliff	85200	32850	630250
	World	door/gate	50	both	Energy_Activated	World.MetaNefleCliff.TerminalLeverA	86100	32300	630535
	World			census		World.MetaNefleCliff.VanTargetPointMetaNefleCliff	83627	32409	629650
	World	energy		census		World.MetaNefleEnergyGrapple.BridgeHumaoindCableTuto	74012	-44820	822206
	World	energy		census		World.MetaNefleEnergyGrapple.CableGeneratorTuto	74336	-44914	821681
	World	door/gate		census		World.MetaNefleEnergyGrapple.ExitDoorTutoEnergizer	74320	-43120	822181
	World	door/gate		census		World.MetaNefleEnergyGrapple.MetaDoorCable	68212	-47857	821631
	World	energy	70	both	Upgrade_Unlocked	World.MetaNefleEnergyGrapple.MetaNefle_Cable_Tuto	0	0	0
	World	energy		census		World.MetaNefleEnergyGrapple.TutoCable_TargetPoint	69132	-47877	821231
	World	door/gate		census		World.MetaNefleGrapple.ExitDoorGrappleTutorial	72030	-41350	669484
	World			census		World.MetaNefleGrapple.GappableTuto_SaugeTP	66585	-47412	668916
	World	door/gate	30	both	GrappableDoor_Broken	World.MetaNefleGrapple.GrappableDoorA	74083	-42219	668728
	World			census		World.MetaNefleGrapple.GrappleTutoVanTP	67644	-48305	668516
	World	jammer	30	both	Jammer_Broken	World.MetaNefleGrapple.JammerBNoDM	72670	-42017	669385
	World	door/gate		census		World.MetaNefleGrapple.MetaDoorGrapple	66595	-47662	668916
	World			census		World.MetaNefleGrapple.NefleTutoGrapple	66648	-47073	668921
	World		50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.MetaNefleHack.AlarmCameraA	73041	-43904	720649
	World			census		World.MetaNefleHack.AlarmCameraABattery	73284	-43696	720652
	World			census		World.MetaNefleHack.Battery	70010	-43377	720652
	World			census		World.MetaNefleHack.BatteryA	69844	-47554	720304
	World			census		World.MetaNefleHack.BatteryB	68782	-43433	721739
	World			census		World.MetaNefleHack.BatteryC	72246	-41696	719902
	World	door/gate	50	both	Energy_Activated	World.MetaNefleHack.Button	70578	-43374	720652
	World			census		World.MetaNefleHack.ConnectPylonsCheat01	70800	-42828	716562
	World	door/gate		census		World.MetaNefleHack.Door2	73103	-41806	720652
	World	door/gate		census		World.MetaNefleHack.ExitDoorHackPlatformTutorial	73982	-40226	720763
	World			census		World.MetaNefleHack.Fork	70250	-43300	720652
	World	door/gate		census		World.MetaNefleHack.HumanDoorA	73053	-43591	720652
	World			census		World.MetaNefleHack.LadderA	69666	-43288	721739
	World	door/gate		census		World.MetaNefleHack.MetaDoorHack	68668	-46992	720301
	World			census		World.MetaNefleHack.NefleTutoHack	68694	-46342	720304
	World	energy		census		World.MetaNefleHack.RelayA	70036	-47533	720314
	World	energy		census		World.MetaNefleHack.RelayB	68947	-43472	721740
	World	energy		census		World.MetaNefleHack.RelayC	72165	-41908	719950
	World	door/gate	50	both	Energy_Activated	World.MetaNefleHack.RelayLeverA	69110	-43449	721739
	World		50	both	Upgrade_Unlocked	World.MetaNefleHack.SaugeAntennaHack_TargetPoint_MetaNefle	68688	-46172	720301
	World			census		World.MetaNefleHack.VanSpawn_MetaNefle	69959	-46696	719901
	World	door/gate		census		World.MetaNefleHack.VehiculeDoor	70288	-43450	719922
	World	door/gate		census		World.MetaNefleHub.MetaDoorAqueduc	119550	-45550	622459
	World	door/gate		census		World.MetaNefleHub.MetaDoorHubCliff	121500	-45550	622458
	World	door/gate		census		World.MetaNefleHub.MetaDoorHubQuartier	118350	-47100	622461
	World	door/gate		census		World.MetaNefleHub.MetaDoorHubRose	122650	-47100	622461
	World	door/gate		census		World.MetaNefleHub.MetaDoorHubVIllage	120500	-48700	622459
	World		70	both	AccessCard_Collected	World.MetaNefleQuartier.AccessCodeQuartiers	-20934	-12741	642447
